Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2006,8,18,22,30,28.6,85,944,800,0,5,85,944,0,800,22.33,40.68,0.12,895,1.1,206,3.8,47.5255,37.3451
2006,8,18,23,30,28.2,77,896,621,0,4.9,77,896,0,621,22.66,52.56,0.12,895,1.1,208,3.9,35.5193,27.8318
2006,8,19,0,30,25.9,63,817,410,0,4.9,63,817,0,410,25.94,64.86,0.12,895,1.1,214,3.6,21.8914,17.0416
2006,8,19,1,30,23,45,641,187,0,5.1,45,641,0,187,31.35,77.19,0.12,895,1.1,220,2.7,8.9901,6.8811
2006,8,19,2,30,19.9,0,0,0,0,6.2,0,0,0,0,40.81,89.06,0.12,895,1.1,226,1.8,0,0
2006,8,19,3,30,18.3,0,0,0,0,7.4,0,0,0,0,49.07,101.07,0.12,896,1.1,232,1.5,0,0
2006,8,19,4,30,17.6,0,0,0,0,7.8,0,0,0,0,52.78,111.89,0.12,896,1.1,234,1.1,0,0
2006,8,19,5,30,17.2,0,0,0,0,7.6,0,0,0,0,53.36,121.3,0.12,896,1.1,232,0.8,0,0
2006,8,19,6,30,16.8,0,0,0,0,7.2,0,0,0,0,52.96,128.5,0.12,896,1.1,229,0.6,0,0
2006,8,19,7,30,16.3,0,0,0,0,6.7,0,0,0,0,52.89,132.41,0.12,896,1.1,226,0.6,0,0
2006,8,19,8,30,15.7,0,0,0,0,6.3,0,0,1,0,53.6,132.21,0.12,896,1.1,225,0.6,0,0
2006,8,19,9,30,15.2,0,0,0,0,6.1,0,0,1,0,54.67,127.95,0.12,895,1.1,226,0.6,0,0
2006,8,19,10,30,14.7,0,0,0,0,6,0,0,0,0,56.13,120.51,0.12,895,1.1,230,0.6,0,0
2006,8,19,11,30,14.4,0,0,0,0,5.9,0,0,0,0,56.48,110.94,0.12,895,1,242,0.5,0,0
2006,8,19,12,30,14.3,0,0,0,0,5.5,0,0,0,0,55.48,100.02,0.12,895,1,266,0.4,0,0
2006,8,19,13,30,15.7,14,220,21,0,5,14,220,0,21,49.01,88.04,0.12,896,1,283,0.4,0,0
2006,8,19,14,30,18.6,46,668,207,0,4.5,46,668,0,207,39.22,76.08,0.12,896,1,264,0.5,10.0315,7.694
2006,8,19,15,30,22,64,836,433,0,4,64,836,0,433,30.9,63.75,0.12,896,0.9,224,1,23.3043,18.1572
2006,8,19,16,30,25.1,75,916,645,0,3.3,75,916,0,645,24.37,51.49,0.12,896,0.9,199,1.8,37.0515,29.0424
2006,8,19,17,30,27.1,82,960,821,0,3.4,82,960,0,821,21.69,39.72,0.12,896,0.9,192,2.5,48.884,38.4185
2006,8,19,18,30,28.3,87,985,945,0,3.3,87,985,0,945,20.13,29.34,0.12,896,0.9,194,3,57.3583,45.1352
2006,8,19,19,30,28.8,92,992,1008,0,3.6,92,992,0,1008,20.01,22.58,0.12,895,0.9,201,3.4,61.6922,48.5703
2006,8,19,20,30,28.9,93,985,1000,0,4,93,985,0,1000,20.49,23.01,0.12,895,1,208,3.6,61.1752,48.162
2006,8,19,21,30,28.7,89,975,931,0,4.3,89,975,0,931,21.07,30.32,0.12,895,1,213,3.7,56.4267,44.3981
2006,8,19,22,30,28.1,85,951,803,0,4.4,85,951,0,803,22,40.93,0.12,894,0.9,217,3.8,47.6748,37.4608
2006,8,19,23,30,27.6,77,902,622,0,4.5,77,902,0,622,22.81,52.79,0.12,894,0.9,218,3.8,35.5425,27.8478
2006,8,20,0,30,25.1,65,813,408,0,4.7,65,813,0,408,26.76,65.08,0.12,894,0.9,219,3.5,21.7492,16.9279
2006,8,20,1,30,22.2,46,631,183,0,5,46,631,0,183,32.71,77.42,0.12,894,0.9,219,2.9,8.7853,6.7215
2006,8,20,2,30,19,0,0,0,0,6.2,0,0,0,0,43.06,89.27,0.12,895,0.9,220,2.3,0,0
2006,8,20,3,30,16.9,0,0,0,0,7.3,0,0,0,0,53.27,101.32,0.12,895,0.9,220,1.9,0,0
2006,8,20,4,30,15.7,0,0,0,0,7.9,0,0,0,0,59.65,112.16,0.12,896,0.8,220,1.3,0,0
2006,8,20,5,30,14.9,0,0,0,0,8,0,0,0,0,63.48,121.6,0.12,896,0.8,219,0.9,0,0
2006,8,20,6,30,14.3,0,0,0,0,8,0,0,0,0,65.8,128.82,0.12,896,0.8,216,0.8,0,0
2006,8,20,7,30,14,0,0,0,0,7.8,0,0,0,0,66.02,132.74,0.12,895,0.8,218,0.6,0,0
2006,8,20,8,30,13.7,0,0,0,0,7.4,0,0,1,0,65.59,132.53,0.12,895,0.8,230,0.6,0,0
2006,8,20,9,30,13.2,0,0,0,0,7,0,0,1,0,66.22,128.23,0.12,895,0.8,248,0.6,0,0
2006,8,20,10,30,12.8,0,0,0,0,6.8,0,0,0,0,66.8,120.74,0.12,894,0.8,261,0.5,0,0
2006,8,20,11,30,12.5,0,0,0,0,6.6,0,0,0,0,67.16,111.13,0.12,894,0.8,270,0.5,0,0
2006,8,20,12,30,12.3,0,0,0,0,6.4,0,0,0,0,67.26,100.19,0.12,895,0.8,283,0.4,0,0
2006,8,20,13,30,13.7,13,219,20,0,6.2,13,219,0,20,60.55,88.17,0.12,895,0.8,294,0.5,0,0
2006,8,20,14,30,16.5,46,675,207,0,5.9,46,675,0,207,49.64,76.21,0.12,895,0.8,286,0.5,10.0213,7.6844
2006,8,20,15,30,20.1,63,841,433,0,5.7,63,841,0,433,38.97,63.88,0.12,896,0.8,230,0.7,23.283,18.1389
2006,8,20,16,30,24,73,924,646,0,3.6,73,924,0,646,26.5,51.62,0.12,896,0.8,182,1.4,37.0899,29.0713
2006,8,20,17,30,26.7,79,975,827,0,1.9,79,975,0,827,20.1,39.89,0.12,895,0.7,184,2.1,49.2218,38.6829
2006,8,20,18,30,28.5,84,999,953,0,1.7,84,999,0,953,17.76,29.56,0.12,895,0.7,193,2.5,57.8254,45.5018
2006,8,20,19,30,29.5,88,1007,1016,0,1.8,88,1007,0,1016,16.89,22.89,0.12,895,0.7,201,2.9,62.1618,48.9391
2006,8,20,20,30,30,89,1004,1011,0,1.9,89,1004,0,1011,16.53,23.35,0.12,894,0.7,207,3.3,61.8259,48.6732
2006,8,20,21,30,30,88,990,940,0,1.6,88,990,0,940,16.23,30.61,0.12,894,0.7,214,3.6,56.9471,44.8063
2006,8,20,22,30,29.5,84,963,808,0,1.5,84,963,0,808,16.5,41.18,0.12,893,0.7,219,3.7,47.9422,37.6693
2006,8,20,23,30,29.1,76,915,626,0,1.4,76,915,0,626,16.74,53.02,0.12,893,0.7,221,3.8,35.7366,27.9976
2006,8,21,0,30,26.7,63,835,412,0,1.3,63,835,0,412,19.15,65.31,0.12,893,0.6,222,3.4,21.9248,17.0612
2006,8,21,1,30,23.2,45,654,185,0,1.7,45,654,0,185,24.28,77.64,0.12,894,0.6,222,2.6,8.87,6.7836
2006,8,21,2,30,19.6,0,0,0,0,3.2,0,0,0,0,33.7,89.48,0.12,894,0.6,222,1.8,0,0
2006,8,21,3,30,17.9,0,0,0,0,4.6,0,0,0,0,41.3,101.57,0.12,895,0.6,221,1.4,0,0
2006,8,21,4,30,17,0,0,0,0,5,0,0,0,0,45.05,112.44,0.12,895,0.6,221,1,0,0
2006,8,21,5,30,16.4,0,0,0,0,5,0,0,0,0,46.69,121.91,0.12,895,0.7,221,0.8,0,0
2006,8,21,6,30,16,0,0,0,0,4.7,0,0,0,0,47.1,129.15,0.12,895,0.7,221,0.7,0,0
2006,8,21,7,30,15.8,0,0,0,0,4.3,0,0,0,0,46.31,133.08,0.12,895,0.7,221,0.6,0,0
2006,8,21,8,30,15.6,0,0,0,0,3.7,0,0,1,0,45.03,132.84,0.12,895,0.8,237,0.4,0,0
2006,8,21,9,30,15.3,0,0,0,0,3.3,0,0,1,0,44.68,128.5,0.12,895,0.8,283,0.4,0,0
2006,8,21,10,30,15,0,0,0,0,3.2,0,0,0,0,45.02,120.97,0.12,895,0.9,330,0.5,0,0
2006,8,21,11,30,14.9,0,0,0,0,3,0,0,0,0,44.63,111.32,0.12,895,0.9,176,0.7,0,0
2006,8,21,12,30,15.1,0,0,0,0,2.6,0,0,0,0,43.11,100.35,0.12,895,0.9,14,0.8,0,0
2006,8,21,13,30,16.8,13,193,18,0,2.4,13,193,0,18,38,88.31,0.12,895,1,28,0.8,0,0
2006,8,21,14,30,19.8,47,653,202,0,2.4,47,653,0,202,31.51,76.34,0.12,896,1,39,0.6,9.7695,7.4895
2006,8,21,15,30,23.4,63,832,427,0,2.6,63,832,0,427,25.63,64,0.12,896,1,112,0.8,22.941,17.8708
2006,8,21,16,30,27.2,73,914,639,0,1.8,73,914,0,639,19.37,51.76,0.12,896,1,180,1.6,36.6676,28.739
2006,8,21,17,30,30.1,80,959,814,0,1.5,80,959,0,814,15.95,40.05,0.12,895,1,182,2.6,48.4299,38.0596
2006,8,21,18,30,31.6,85,983,938,0,2.2,85,983,0,938,15.44,29.79,0.12,895,1,190,3.2,56.896,44.7696
2006,8,21,19,30,32.3,88,989,997,0,2.9,88,989,0,997,15.56,23.2,0.12,895,1.1,199,3.6,60.9795,48.0073
2006,8,21,20,30,32.5,88,988,993,0,3.2,88,988,0,993,15.73,23.68,0.12,894,1.1,206,3.9,60.7035,47.7886
2006,8,21,21,30,32.4,84,978,923,0,3.2,84,978,0,923,15.82,30.91,0.12,894,1.1,211,4.1,55.8913,43.9743
2006,8,21,22,30,31.9,79,952,793,0,3.1,79,952,0,793,16.12,41.44,0.12,894,1.1,214,4.2,47.0218,36.9445
2006,8,21,23,30,31.5,71,907,613,0,2.9,71,907,0,613,16.33,53.26,0.12,893,1.1,215,4.2,34.9588,27.386
2006,8,22,0,30,29.3,59,823,399,0,2.8,59,823,0,399,18.3,65.54,0.12,893,1.1,220,3.5,21.1962,16.491
2006,8,22,1,30,26,41,643,176,0,2.6,41,643,0,176,21.95,77.88,0.12,894,1.1,227,2.2,8.4277,6.4426
2006,8,22,2,30,22.7,0,0,0,0,3,0,0,0,0,27.47,89.69,0.12,894,1.2,234,1.3,0,0
2006,8,22,3,30,21.4,0,0,0,0,3.3,0,0,0,0,30.48,101.83,0.12,894,1.2,238,1.1,0,0
2006,8,22,4,30,20.6,0,0,0,0,3.6,0,0,0,0,32.72,112.72,0.12,895,1.2,241,0.9,0,0
2006,8,22,5,30,20,0,0,0,0,3.9,0,0,0,0,34.48,122.21,0.12,895,1.3,243,0.8,0,0
2006,8,22,6,30,19.5,0,0,0,0,4.3,0,0,0,0,36.6,129.48,0.12,895,1.3,243,0.7,0,0
2006,8,22,7,30,19.2,0,0,0,0,4.8,0,0,0,0,38.68,133.42,0.12,895,1.4,247,0.6,0,0
2006,8,22,8,30,19,0,0,0,0,5,0,0,1,0,39.69,133.16,0.12,895,1.4,275,0.5,0,0
2006,8,22,9,30,19,0,0,0,0,5,0,0,1,0,39.87,128.78,0.12,895,1.4,326,0.5,0,0
2006,8,22,10,30,18.8,0,0,0,0,4.9,0,0,0,0,40.03,121.21,0.12,895,1.5,184,0.8,0,0
2006,8,22,11,30,18.7,0,0,0,0,4.6,0,0,0,0,39.42,111.51,0.12,895,1.5,26,1,0,0
2006,8,22,12,30,18.7,0,0,0,0,4.2,0,0,0,0,38.38,100.51,0.12,895,1.6,42,1.1,0,0
2006,8,22,13,30,20.5,12,153,16,0,3.7,12,153,0,16,33.04,88.44,0.12,896,1.6,56,1.1,0,0
2006,8,22,14,30,23.9,49,614,193,0,3.3,49,614,0,193,26.17,76.47,0.12,896,1.6,68,1.2,9.3251,7.1471
2006,8,22,15,30,27.7,68,789,413,0,3.3,68,789,0,413,20.86,64.13,0.12,896,1.6,119,1.3,22.1683,17.2672
2006,8,22,16,30,30.8,82,869,618,0,3.6,82,869,0,618,17.77,51.9,0.12,896,1.7,177,1.8,35.4428,27.7778
2006,8,22,17,30,32.4,92,911,788,0,5.2,92,911,0,788,18.14,40.22,0.12,896,1.8,198,2.2,46.8642,36.8282
2006,8,22,18,30,33.5,101,930,907,0,5.8,101,930,0,907,17.89,30.02,0.12,896,1.9,210,2.6,54.9969,43.2743
2006,8,22,19,30,34.1,108,934,964,0,6.4,108,934,0,964,17.93,23.51,0.12,896,2,219,3,58.9415,46.402
2006,8,22,20,30,34.4,110,930,959,0,6.6,110,930,0,959,17.94,24.02,0.12,896,2,227,3.5,58.6031,46.134
2006,8,22,21,30,34.3,103,921,891,0,6.8,103,921,0,891,18.22,31.21,0.12,895,2,234,3.9,53.9282,42.4285
2006,8,22,22,30,33.8,99,885,760,0,6.9,99,885,0,760,18.97,41.7,0.12,895,2.1,239,4.2,45.0356,35.3823
2006,8,22,23,30,33.4,89,830,583,0,7.1,89,830,0,583,19.67,53.5,0.12,895,2.1,241,4.3,33.2137,26.0167
2006,8,23,0,30,31.2,73,737,375,0,7.4,73,737,0,375,22.7,65.77,0.12,895,2.1,242,4,19.8864,15.4688
2006,8,23,1,30,28.5,50,528,159,0,7.7,50,528,0,159,27.02,78.11,0.12,895,2.2,239,2.8,7.6053,5.8115
2006,8,23,2,30,25.6,0,0,0,0,7.9,0,0,0,0,32.51,89.91,0.12,896,2.2,234,1.8,0,0
2006,8,23,3,30,23.9,0,0,0,0,8,0,0,0,0,36.16,102.09,0.12,896,2.2,230,1.5,0,0
2006,8,23,4,30,22.7,0,0,0,0,7.8,0,0,0,0,38.48,113,0.12,897,2.2,226,1.1,0,0
2006,8,23,5,30,21.8,0,0,0,3,7.7,0,0,0,0,40.33,122.52,0.12,897,2.2,230,0.8,0,0
2006,8,23,6,30,21.3,0,0,0,7,7.5,0,0,0,0,40.9,129.81,0.12,897,2.3,238,0.7,0,0
2006,8,23,7,30,20.9,0,0,0,0,7.2,0,0,0,0,41,133.76,0.12,897,2.3,246,0.6,0,0
2006,8,23,8,30,20.7,0,0,0,0,6.4,0,0,1,0,39.41,133.49,0.12,897,2.3,269,0.6,0,0
2006,8,23,9,30,20.5,0,0,0,0,5.6,0,0,1,0,37.83,129.06,0.12,896,2.4,301,0.7,0,0
2006,8,23,10,30,20.4,0,0,0,0,4.9,0,0,0,0,36.29,121.44,0.12,896,2.3,323,0.8,0,0
2006,8,23,11,30,20.4,0,0,0,0,4.3,0,0,0,0,34.75,111.7,0.12,896,2.3,336,0.8,0,0
2006,8,23,12,30,20.3,0,0,0,0,3.9,0,0,0,0,34,100.67,0.12,897,2.2,347,0.6,0,0
2006,8,23,13,30,21.7,12,128,15,0,3.8,12,128,0,15,30.93,88.57,0.12,897,2.2,344,0.5,0,0
2006,8,23,14,30,24.5,50,589,187,0,4,50,589,0,187,26.41,76.6,0.12,897,2.1,285,0.6,9.0266,6.9166
2006,8,23,15,30,27.8,72,763,403,0,4.6,72,763,0,403,22.73,64.26,0.12,898,2.1,240,1.3,21.6115,16.8318
2006,8,23,16,30,30.5,85,848,606,0,6.6,85,848,0,606,22.35,52.05,0.12,898,2.2,245,2,34.7336,27.2207
2006,8,23,17,30,32.2,94,896,777,0,8.1,94,896,0,777,22.49,40.4,0.12,897,2.2,245,2.5,46.1902,36.2975
2006,8,23,18,30,33.3,100,925,898,0,8.8,100,925,0,898,22.1,30.25,0.12,897,2.2,243,2.9,54.4324,42.8292
2006,8,23,19,30,33.9,103,934,958,0,9.1,103,934,0,958,21.79,23.82,0.12,896,2.2,242,3.4,58.5549,46.0967
2006,8,23,20,30,34,105,930,953,0,9.1,105,930,0,953,21.7,24.36,0.12,895,2.2,242,3.9,58.2143,45.8269
2006,8,23,21,30,33.8,98,922,884,0,8.9,98,922,0,884,21.62,31.51,0.12,895,2.2,244,4.3,53.4791,42.0738
2006,8,23,22,30,33.2,94,888,755,0,8.4,94,888,0,755,21.64,41.96,0.12,894,2.2,247,4.5,44.7097,35.1247
2006,8,23,23,30,32.8,86,833,578,0,7.8,86,833,0,578,21.28,53.74,0.12,894,2.1,250,4.5,32.8946,25.7645
2006,8,24,0,30,30.7,72,732,369,0,7.2,72,732,0,369,23.03,66.01,0.12,894,2.1,259,3.8,19.5321,15.19
2006,8,24,1,30,27.9,48,525,154,0,6.7,48,525,0,154,26.18,78.35,0.12,894,2.1,262,2.4,7.3586,5.6207
2006,8,24,2,30,24.9,0,0,0,0,6.7,0,0,0,0,31.13,90.12,0.12,894,2,261,1.1,0,0
2006,8,24,3,30,23.3,0,0,0,0,6.8,0,0,0,0,34.65,102.36,0.12,895,2,256,0.7,0,0
2006,8,24,4,30,22.4,0,0,0,0,7,0,0,0,0,36.9,113.29,0.12,895,2,252,0.6,0,0
2006,8,24,5,30,21.7,0,0,0,0,7.1,0,0,0,0,38.84,122.84,0.12,895,2,258,0.5,0,0
2006,8,24,6,30,21,0,0,0,0,7.1,0,0,0,0,40.6,130.15,0.12,895,1.9,279,0.4,0,0
2006,8,24,7,30,20.5,0,0,0,0,6.9,0,0,0,0,41.32,134.1,0.12,895,1.9,304,0.5,0,0
2006,8,24,8,30,19.9,0,0,0,0,6.5,0,0,1,0,41.82,133.81,0.12,894,1.9,320,0.5,0,0
2006,8,24,9,30,19.3,0,0,0,0,6.1,0,0,1,0,42.22,129.34,0.12,894,1.8,325,0.5,0,0
2006,8,24,10,30,18.7,0,0,0,0,5.8,0,0,0,0,42.71,121.67,0.12,893,1.7,323,0.5,0,0
2006,8,24,11,30,18.1,0,0,0,0,5.6,0,0,0,0,43.7,111.89,0.12,893,1.6,316,0.5,0,0
2006,8,24,12,30,17.8,0,0,0,0,5.5,0,0,0,0,44.3,100.83,0.12,894,1.5,305,0.5,0,0
2006,8,24,13,30,19.2,11,176,15,0,5.5,11,176,0,15,40.6,88.7,0.12,894,1.4,288,0.6,0,0
2006,8,24,14,30,22.4,44,657,195,0,5.5,44,657,0,195,33.4,76.73,0.12,894,1.2,267,1.1,9.4039,7.204
2006,8,24,15,30,25.8,61,826,418,0,5.2,61,826,0,418,26.59,64.39,0.12,894,1.2,258,2,22.395,17.4402
2006,8,24,16,30,28.7,73,910,631,0,4.1,73,910,0,631,20.86,52.19,0.12,894,1.1,257,2.9,36.146,28.3263
2006,8,24,17,30,30.6,81,954,805,0,3.4,81,954,0,805,17.79,40.57,0.12,894,1.1,253,3.5,47.8353,37.5891
2006,8,24,18,30,31.8,87,972,925,0,3.5,87,972,0,925,16.69,30.48,0.12,894,1.2,248,3.9,56.0495,44.1006
2006,8,24,19,30,32.3,92,980,986,0,3.7,92,980,0,986,16.52,24.14,0.12,893,1.2,243,4.3,60.245,47.4262
2006,8,24,20,30,32.3,94,971,977,0,4.1,94,971,0,977,16.95,24.71,0.12,892,1.3,241,4.7,59.6566,46.9611
2006,8,24,21,30,31.9,93,955,905,0,4.5,93,955,0,905,17.78,31.82,0.12,892,1.3,240,5,54.7222,43.0505
2006,8,24,22,30,31.1,89,923,773,0,4.6,89,923,0,773,18.75,42.23,0.12,891,1.3,240,5,45.7438,35.9354
2006,8,24,23,30,30.7,80,870,591,0,4.5,80,870,0,591,19.03,53.99,0.12,891,1.3,240,4.9,33.5975,26.3127
2006,8,25,0,30,28.2,66,779,380,0,4.3,66,779,0,380,21.7,66.25,0.12,891,1.2,236,4.1,20.0768,15.6102
2006,8,25,1,30,25.2,45,578,159,0,4.3,45,578,0,159,25.98,78.59,0.12,891,1.2,226,2.9,7.591,5.7959
2006,8,25,2,30,21.9,0,0,0,0,5.3,0,0,0,0,33.95,90.86,0.12,891,1.2,211,1.9,0,0
2006,8,25,3,30,20.1,0,0,0,0,6.4,0,0,0,0,40.93,102.63,0.12,892,1.1,199,1.5,0,0
2006,8,25,4,30,18.8,0,0,0,0,7,0,0,0,0,46.15,113.58,0.12,892,1.1,193,1.2,0,0
2006,8,25,5,30,17.7,0,0,0,0,7.3,0,0,0,0,50.56,123.16,0.12,892,1.1,191,1,0,0
2006,8,25,6,30,16.9,0,0,0,0,7.2,0,0,0,0,52.89,130.49,0.12,892,1.1,189,0.9,0,0
2006,8,25,7,30,16.4,0,0,0,0,6.8,0,0,0,0,52.92,134.45,0.12,892,1.1,189,0.8,0,0
2006,8,25,8,30,16,0,0,0,0,6.3,0,0,1,0,52.38,134.14,0.12,891,1.1,193,0.8,0,0
2006,8,25,9,30,15.7,0,0,0,0,6,0,0,1,0,52.43,129.63,0.12,891,1.1,199,0.8,0,0
2006,8,25,10,30,15.2,0,0,0,0,5.9,0,0,0,0,53.94,121.9,0.12,891,1.1,204,0.8,0,0
2006,8,25,11,30,14.8,0,0,0,0,5.9,0,0,0,0,55.32,112.09,0.12,892,1.1,207,0.8,0,0
2006,8,25,12,30,14.5,0,0,0,0,5.8,0,0,0,0,56,101,0.12,892,1.1,208,0.8,0,0
2006,8,25,13,30,15.8,10,166,14,0,5.6,10,166,0,14,50.69,88.83,0.12,892,1.1,208,0.9,0,0
2006,8,25,14,30,18.9,45,649,193,0,5.2,45,649,0,193,40.55,76.86,0.12,892,1.1,212,1.3,9.299,7.1219
2006,8,25,15,30,22.3,64,817,416,0,3.7,64,817,0,416,29.53,64.53,0.12,893,1.1,219,2,22.2653,17.3373
2006,8,25,16,30,25.2,75,903,627,0,1.8,75,903,0,627,21.68,52.33,0.12,893,1.1,225,2.7,35.8964,28.1294
2006,8,25,17,30,27.3,83,953,805,0,0.9,83,953,0,805,18.01,40.75,0.12,892,1,226,3.3,47.8145,37.5717
2006,8,25,18,30,28.7,88,978,929,0,0.9,88,978,0,929,16.57,30.72,0.12,892,1,224,4,56.2711,44.274
2006,8,25,19,30,29.3,92,987,990,0,1.5,92,987,0,990,16.75,24.46,0.12,892,1,221,4.5,60.4676,47.6004
2006,8,25,20,30,29.3,93,983,984,0,2.1,93,983,0,984,17.5,25.06,0.12,892,1,220,4.9,60.0596,47.2772
2006,8,25,21,30,28.8,91,968,911,0,2.5,91,968,0,911,18.5,32.13,0.12,891,1,220,5.2,55.0571,43.3125
2006,8,25,22,30,27.8,87,937,778,0,2.6,87,937,0,778,19.75,42.51,0.12,891,1,220,5.2,46.0062,36.1396
2006,8,25,23,30,27.3,78,885,595,0,2.5,78,885,0,595,20.22,54.24,0.12,891,1,220,5.2,33.7874,26.459
2006,8,26,0,30,24.7,66,791,381,0,2.4,66,791,0,381,23.38,66.49,0.12,891,0.9,220,4.4,20.0918,15.6184
2006,8,26,1,30,21.9,44,593,159,0,2.4,44,593,0,159,27.64,78.83,0.12,891,0.8,217,3.3,7.5857,5.7896
2006,8,26,2,30,18.9,0,0,0,0,3.1,0,0,0,0,35.11,91.12,0.12,892,0.8,213,2.2,0,0
2006,8,26,3,30,17.2,0,0,0,0,4.2,0,0,0,0,42.08,102.9,0.12,892,0.7,209,1.7,0,0
2006,8,26,4,30,16.2,0,0,0,0,4.8,0,0,0,0,46.61,113.87,0.12,892,0.7,205,1.3,0,0
2006,8,26,5,30,15.4,0,0,0,0,4.9,0,0,0,0,49.4,123.48,0.12,893,0.7,200,1.1,0,0
2006,8,26,6,30,14.6,0,0,0,0,4.8,0,0,0,0,51.76,130.84,0.12,893,0.7,197,0.9,0,0
2006,8,26,7,30,13.8,0,0,0,0,4.8,0,0,0,0,54.75,134.81,0.12,893,0.7,195,0.9,0,0
2006,8,26,8,30,13.2,0,0,0,0,5,0,0,1,0,57.62,134.47,0.12,892,0.7,195,0.9,0,0
2006,8,26,9,30,12.8,0,0,0,0,5.2,0,0,1,0,59.88,129.91,0.12,892,0.7,196,0.9,0,0
2006,8,26,10,30,12.6,0,0,0,0,5.2,0,0,0,0,60.74,122.14,0.12,892,0.7,197,0.8,0,0
2006,8,26,11,30,12.4,0,0,0,0,5,0,0,0,0,60.83,112.28,0.12,892,0.7,199,0.8,0,0
2006,8,26,12,30,12.5,0,0,0,0,4.7,0,0,0,0,58.98,101.16,0.12,893,0.8,203,0.7,0,0
2006,8,26,13,30,14,10,167,13,0,4.2,10,167,0,13,51.65,88.96,0.12,893,0.8,213,0.8,0,0
2006,8,26,14,30,17.1,44,672,195,0,3.6,44,672,0,195,40.74,76.99,0.12,893,0.8,224,1.1,9.3871,7.1876
2006,8,26,15,30,20.7,61,841,421,0,2.6,61,841,0,421,30.13,64.66,0.12,894,0.8,230,1.6,22.5117,17.5273
2006,8,26,16,30,24.1,72,925,635,0,-0.2,72,925,0,635,20.08,52.48,0.12,894,0.8,231,2.1,36.3321,28.4694
2006,8,26,17,30,26.3,79,970,811,0,-0.7,79,970,0,811,17,40.93,0.12,894,0.8,226,2.4,48.1498,37.834
2006,8,26,18,30,28,84,993,936,0,-0.7,84,993,0,936,15.37,30.96,0.12,894,0.8,221,2.7,56.6741,44.5899
2006,8,26,19,30,29.1,87,1002,997,0,-0.8,87,1002,0,997,14.34,24.79,0.12,893,0.8,218,3.1,60.8722,47.9178
2006,8,26,20,30,29.5,89,998,991,0,-0.7,89,998,0,991,14.1,25.41,0.12,893,0.8,219,3.3,60.4619,47.5927
2006,8,26,21,30,29.4,85,986,918,0,-0.5,85,986,0,918,14.4,32.44,0.12,892,0.8,220,3.5,55.4516,43.6215
2006,8,26,22,30,28.9,82,954,783,0,-0.1,82,954,0,783,15.21,42.79,0.12,892,0.8,221,3.5,46.2677,36.3431
2006,8,26,23,30,28.5,76,899,598,0,0.2,76,899,0,598,15.91,54.5,0.12,892,0.8,222,3.5,33.9181,26.5587
2006,8,27,0,30,26.2,60,811,380,0,0.6,60,811,0,380,18.73,66.74,0.12,892,0.9,219,3.1,19.9993,15.5428
2006,8,27,1,30,22.9,41,604,155,0,1.2,41,604,0,155,23.82,79.08,0.12,892,0.9,215,2.3,7.3909,5.6388
2006,8,27,2,30,19.7,0,0,0,0,2.1,0,0,0,0,31.12,91.38,0.12,893,0.9,215,1.6,0,0
2006,8,27,3,30,18.3,0,0,0,0,3.2,0,0,0,0,36.55,103.17,0.12,893,0.9,221,1.4,0,0
2006,8,27,4,30,17.8,0,0,0,0,3.8,0,0,0,0,39.5,114.17,0.12,894,0.9,233,1.1,0,0
2006,8,27,5,30,17.6,0,0,0,0,4,0,0,0,0,40.54,123.8,0.12,894,0.9,252,0.9,0,0
2006,8,27,6,30,17.5,0,0,0,0,4,0,0,0,0,40.61,131.19,0.12,894,0.9,273,0.9,0,0
2006,8,27,7,30,17.3,0,0,0,0,3.9,0,0,0,0,41.02,135.16,0.12,894,0.9,288,0.9,0,0
2006,8,27,8,30,17,0,0,0,0,3.9,0,0,1,0,41.78,134.8,0.12,894,0.9,297,0.9,0,0
2006,8,27,9,30,16.5,0,0,0,0,4.3,0,0,1,0,44.15,130.19,0.12,894,0.9,308,0.8,0,0
2006,8,27,10,30,15.8,0,0,0,0,4.8,0,0,0,0,47.95,122.37,0.12,894,0.9,324,0.8,0,0
2006,8,27,11,30,15.1,0,0,0,0,5.3,0,0,0,0,51.87,112.47,0.12,894,0.9,340,0.8,0,0
2006,8,27,12,30,14.7,0,0,0,0,5.7,0,0,0,0,54.67,101.32,0.12,894,0.9,174,0.8,0,0
2006,8,27,13,30,16.1,0,0,0,0,6,0,0,0,0,51.14,89.09,0.12,895,0.9,1,1,0,0
2006,8,27,14,30,19.3,45,647,189,0,6.4,45,647,0,189,42.83,77.12,0.12,895,0.9,2,1.1,9.0904,6.9588
2006,8,27,15,30,23.3,59,841,417,0,6.6,59,841,0,417,34.02,64.79,0.12,895,0.9,58,0.7,22.2766,17.3425
2006,8,27,16,30,27.3,69,924,630,0,4.6,69,924,0,630,23.46,52.63,0.12,895,0.9,121,0.9,36.0236,28.2263
2006,8,27,17,30,30,76,973,810,0,2.5,76,973,0,810,17.28,41.11,0.12,895,0.8,130,1.6,48.0692,37.7695
